_type;_tags_width;_tags_surface;_tags_source:ref;_tags_source;_tags_sidewalk;_tags_ref;_tags_oneway;_tags_old_ref;_tags_official_name;_tags_name;_tags_maxspeed;_tags_lit;_tags_lanes;_tags_highway;_tags_chile:region;_tags_attribution;_tags_alt_name;_tags_access;_nodes;_id;_geometry_centroid_lon;_geometry_centroid_lat;_geometry;_bounds_minlon;_bounds_minlat;_bounds_maxlon;_bounds_maxlat
way;;;;;;;;;;;;;;service;;;;;[8861578001, 8861578002, 8861578003];957703091;-73.20879663333334;-39.813517;[{'lat': -39.8133942, 'lon': -73.2096137}, {'lat': -39.8135819, 'lon': -73.2084512}, {'lat': -39.8135749, 'lon': -73.208325}];-73.2096137;-39.8135819;-73.208325;-39.8133942
way;;;;;;;;;;;;;;service;;;;;[8864001788, 8864001789, 8864001790, 8864001791];957974974;-73.20949810468764;-39.80415918525313;[{'lat': -39.8040266, 'lon': -73.2097169}, {'lat': -39.8042152, 'lon': -73.2096957}, {'lat': -39.8042399, 'lon': -73.2096387}, {'lat': -39.8042107, 'lon': -73.2090909}];-73.2097169;-39.8042399;-73.2090909;-39.8040266
way;;;;;;;;;;;;;;service;;;;;[8865100876, 8865100877, 8865100878, 8865100879];958108156;-73.20901574889838;-39.80419989331599;[{'lat': -39.8043926, 'lon': -73.2090833}, {'lat': -39.8043392, 'lon': -73.2089336}, {'lat': -39.8040487, 'lon': -73.2089386}, {'lat': -39.8040213, 'lon': -73.2090949}];-73.2090949;-39.8043926;-73.2089336;-39.8040213
way;;;;;;;;;;;;;;service;;;;;[5262977590, 8865100881, 11314473964, 8865100882, 8865100883, 11314473963];958108157;-73.20844609771218;-39.80381809894058;[{'lat': -39.8039927, 'lon': -73.2090948}, {'lat': -39.8040037, 'lon': -73.2087616}, {'lat': -39.8040056, 'lon': -73.2081907}, {'lat': -39.8039579, 'lon': -73.2080985}, {'lat': -39.8036115, 'lon': -73.208099}, {'lat': -39.803481, 'lon': -73.2082026}];-73.2090948;-39.8040056;-73.2080985;-39.803481
way;;;;;;;;;;;;;;service;;;;;[8866264014, 8866264015, 8866264016, 8866269917, 8866269918, 8866269919, 8866269920, 8866269921, 8866269922, 8866269923, 8866269924, 8866269925, 8866264015];958229225;-73.2097765146779;-39.80247788815328;[{'lat': -39.8025582, 'lon': -73.2090231}, {'lat': -39.802505, 'lon': -73.2095397}, {'lat': -39.8024455, 'lon': -73.2096413}, {'lat': -39.8024071, 'lon': -73.2097188}, {'lat': -39.8023773, 'lon': -73.209793}, {'lat': -39.8023699, 'lon': -73.2098527}, {'lat': -39.8023823, 'lon': -73.2099091}, {'lat': -39.8025199, 'lon': -73.209943}, {'lat': -39.8025509, 'lon': -73.2098898}, {'lat': -39.8025695, 'lon': -73.2098204}, {'lat': -39.8025707, 'lon': -73.2097575}, {'lat': -39.8025583, 'lon': -73.2097026}, {'lat': -39.802505, 'lon': -73.2095397}];-73.209943;-39.8025707;-73.2090231;-39.8023699
way;;;;;;;;;;;;;;service;;;;;[8866269940, 8866269941, 8866269942];958229227;-73.2094663;-39.801871799999994;[{'lat': -39.8019639, 'lon': -73.2086901}, {'lat': -39.8018406, 'lon': -73.2096855}, {'lat': -39.8018109, 'lon': -73.2100233}];-73.2100233;-39.8019639;-73.2086901;-39.8018109
way;;;;;;;;;;;;;;service;;;;;[8866270008, 8866270009, 8866270010, 8866270011, 8866270012, 8866270013, 8866270014, 8866270015, 8866270016, 8866270017, 8866270018, 8866270019, 8866270020, 8866270021, 8866270022, 8864001778];958229242;-73.21043967451536;-39.80359501750038;[{'lat': -39.803466, 'lon': -73.2103383}, {'lat': -39.8035, 'lon': -73.2103355}, {'lat': -39.8035339, 'lon': -73.210334}, {'lat': -39.803558, 'lon': -73.2103184}, {'lat': -39.8035689, 'lon': -73.2102913}, {'lat': -39.8035777, 'lon': -73.2102429}, {'lat': -39.8035744, 'lon': -73.2102129}, {'lat': -39.8035602, 'lon': -73.2101688}, {'lat': -39.8035394, 'lon': -73.210146}, {'lat': -39.8034584, 'lon': -73.2101289}, {'lat': -39.8034135, 'lon': -73.2101075}, {'lat': -39.8033905, 'lon': -73.2100747}, {'lat': -39.803385, 'lon': -73.2100391}, {'lat': -39.8033861, 'lon': -73.2099322}, {'lat': -39.8033861, 'lon': -73.2098539}, {'lat': -39.8034133, 'lon': -73.2098535}];-73.2103383;-39.8035777;-73.2098535;-39.803385
way;;;;;;;;;;;;;;service;;;;;[8864001799, 8866270032, 8866270033, 8866270037, 8866270034, 8866270035];958229244;-73.20984869034156;-39.80454184590503;[{'lat': -39.804606, 'lon': -73.2105728}, {'lat': -39.8045853, 'lon': -73.2103761}, {'lat': -39.8045765, 'lon': -73.2097121}, {'lat': -39.8044382, 'lon': -73.2092891}, {'lat': -39.8044145, 'lon': -73.2092333}, {'lat': -39.8044155, 'lon': -73.2090822}];-73.2105728;-39.804606;-73.2090822;-39.8044145
way;;;;;;;;;;;;;;service;;;;;[8866270036, 8866270037];958229245;-73.20947140000001;-39.804405;[{'lat': -39.8043718, 'lon': -73.2096537}, {'lat': -39.8044382, 'lon': -73.2092891}];-73.2096537;-39.8044382;-73.2092891;-39.8043718
way;;;;;;;;;;;;;;service;;;;;[317644342, 8867274034, 8867274035, 8867274036, 8867274037, 8867274038, 8867274039];958340672;-73.20417157579695;-39.80670157755572;[{'lat': -39.8068544, 'lon': -73.2045066}, {'lat': -39.8068123, 'lon': -73.2045}, {'lat': -39.8068029, 'lon': -73.2043861}, {'lat': -39.8067853, 'lon': -73.2042712}, {'lat': -39.8067494, 'lon': -73.2041203}, {'lat': -39.806731, 'lon': -73.2040681}, {'lat': -39.8065654, 'lon': -73.2040421}];-73.2045066;-39.8068544;-73.2040421;-39.8065654
way;;;;;;;;;;;;;;service;;;;customers;[4329953189, 8869039955, 8869039956, 8869039957, 8869039958, 8869039959];958539533;-73.20381790430484;-39.84171965865519;[{'lat': -39.8416237, 'lon': -73.2040511}, {'lat': -39.8416862, 'lon': -73.203976}, {'lat': -39.8418004, 'lon': -73.2038251}, {'lat': -39.8418123, 'lon': -73.2037786}, {'lat': -39.8418034, 'lon': -73.203736}, {'lat': -39.8417081, 'lon': -73.2036158}];-73.2040511;-39.8418123;-73.2036158;-39.8416237
way;;unpaved;;;;;;;;;;;;service;;;;private;[8880091951, 8880091950, 8880091949, 8880091948, 8880091945, 8880091944, 8880091947, 8880091943, 8880091942, 8880091946, 8880091941, 6184910878];959766095;-73.20333212411964;-39.77517305933725;[{'lat': -39.7754982, 'lon': -73.2038167}, {'lat': -39.7754405, 'lon': -73.2037671}, {'lat': -39.7754096, 'lon': -73.2036947}, {'lat': -39.7753127, 'lon': -73.2032762}, {'lat': -39.7753029, 'lon': -73.2032474}, {'lat': -39.7752894, 'lon': -73.2032212}, {'lat': -39.7752725, 'lon': -73.2031985}, {'lat': -39.7752489, 'lon': -73.2031771}, {'lat': -39.7752224, 'lon': -73.2031626}, {'lat': -39.7751941, 'lon': -73.2031555}, {'lat': -39.7748674, 'lon': -73.2031006}, {'lat': -39.7748027, 'lon': -73.203072}];-73.2038167;-39.7754982;-73.203072;-39.7748027
way;;unpaved;;;;;;;;;;;;service;;;;private;[8880091925, 8880091926, 8880091927, 8880091928, 8880091929, 8880091954, 8880091953, 8880091952];959766096;-73.21941541047582;-39.78439614976724;[{'lat': -39.785597, 'lon': -73.2196083}, {'lat': -39.7853769, 'lon': -73.2195291}, {'lat': -39.7841381, 'lon': -73.2191066}, {'lat': -39.7840619, 'lon': -73.2190905}, {'lat': -39.7839897, 'lon': -73.2190986}, {'lat': -39.7839403, 'lon': -73.2191227}, {'lat': -39.7838084, 'lon': -73.2192931}, {'lat': -39.7835785, 'lon': -73.2195747}];-73.2196083;-39.785597;-73.2190905;-39.7835785
way;;unpaved;;;;;;;;;;;;service;;;;;[1350661846, 8880091956, 8880091955];959766097;-73.2157885;-39.77188493333334;[{'lat': -39.7720858, 'lon': -73.2154585}, {'lat': -39.771958, 'lon': -73.215637}, {'lat': -39.771611, 'lon': -73.21627}];-73.21627;-39.7720858;-73.2154585;-39.771611
way;;;;;;;;;;;;;;service;;;;private;[8880172126, 8880172189, 8880172188, 8880172187];959770151;-73.19354579290591;-39.85193882065057;[{'lat': -39.8516752, 'lon': -73.1932337}, {'lat': -39.8517598, 'lon': -73.1933467}, {'lat': -39.8519914, 'lon': -73.1936203}, {'lat': -39.8522426, 'lon': -73.1938872}];-73.1938872;-39.8522426;-73.1932337;-39.8516752
way;;;;;;;;;;;;;;service;;;;private;[8880172148, 11571690686, 8880172195, 11571817799, 11571817806, 8880172194, 8880172193, 8880172192];959770153;-73.19112718930691;-39.856576416517676;[{'lat': -39.8565102, 'lon': -73.1912996}, {'lat': -39.8564965, 'lon': -73.1913205}, {'lat': -39.8563777, 'lon': -73.1914791}, {'lat': -39.8561876, 'lon': -73.1917445}, {'lat': -39.8561638, 'lon': -73.1918265}, {'lat': -39.8561397, 'lon': -73.1919093}, {'lat': -39.8560233, 'lon': -73.1921275}, {'lat': -39.8557235, 'lon': -73.1925823}];-73.1925823;-39.8565102;-73.1912996;-39.8557235
way;;unpaved;;;;;;;;;;;;service;;;;private;[8880172177, 8880172199, 8880172198, 8880172178];959770155;-73.18888202658933;-39.85551835752932;[{'lat': -39.8552421, 'lon': -73.188647}, {'lat': -39.8553189, 'lon': -73.1887333}, {'lat': -39.855532, 'lon': -73.1889197}, {'lat': -39.8558543, 'lon': -73.1891343}];-73.1891343;-39.8558543;-73.188647;-39.8552421
way;;;;;;;;;;;;;;service;;;;;[3396434616, 7601299804, 8880924853, 8880924850, 8880924851, 8880924852, 8880924853];959858879;-73.22275560291006;-39.837165408150135;[{'lat': -39.8373428, 'lon': -73.2228843}, {'lat': -39.8372727, 'lon': -73.2228644}, {'lat': -39.837232, 'lon': -73.2228529}, {'lat': -39.8371151, 'lon': -73.222814}, {'lat': -39.8371339, 'lon': -73.2226431}, {'lat': -39.8371729, 'lon': -73.2226507}, {'lat': -39.837232, 'lon': -73.2228529}];-73.2228843;-39.8373428;-73.2226431;-39.8371151
way;;unpaved;;;;;;;;;;;;service;;;;private;[5349704533, 8882430164, 8882430167, 8882430166, 8882430165];960035094;-73.24235964902631;-39.78149673586698;[{'lat': -39.7810711, 'lon': -73.2416238}, {'lat': -39.7811143, 'lon': -73.2417431}, {'lat': -39.7811472, 'lon': -73.2418351}, {'lat': -39.781696, 'lon': -73.242728}, {'lat': -39.7820749, 'lon': -73.243272}];-73.243272;-39.7820749;-73.2416238;-39.7810711
way;;gravel;;;;;;;;;;;1;service;;;;private;[8882430640, 8882430639, 8882430638, 8882430637, 8882430636, 8882430635, 8882430634, 8882430633];960036060;-73.2455222852323;-39.82915762328712;[{'lat': -39.8296791, 'lon': -73.2459234}, {'lat': -39.8295607, 'lon': -73.2458255}, {'lat': -39.8294402, 'lon': -73.2457303}, {'lat': -39.8293063, 'lon': -73.2456082}, {'lat': -39.829194, 'lon': -73.2454982}, {'lat': -39.8290354, 'lon': -73.2453923}, {'lat': -39.8288892, 'lon': -73.2453212}, {'lat': -39.8287653, 'lon': -73.2452693}];-73.2459234;-39.8296791;-73.2452693;-39.8287653
way;;;;;;;;;;;;;;service;;;;;[8888931228, 8888931230, 8888706369, 8888931229];960885087;-73.23079022643309;-39.83809019705016;[{'lat': -39.8379893, 'lon': -73.2307639}, {'lat': -39.8380377, 'lon': -73.2307776}, {'lat': -39.8380924, 'lon': -73.2307915}, {'lat': -39.8382291, 'lon': -73.2308253}];-73.2308253;-39.8382291;-73.2307639;-39.8379893
way;;;;;;;;;;;;;;service;;;;;[8891269861, 8891269862, 2281084643];961154742;-73.2305327;-39.835550633333334;[{'lat': -39.8355867, 'lon': -73.2304468}, {'lat': -39.8355299, 'lon': -73.2305376}, {'lat': -39.8355353, 'lon': -73.2306137}];-73.2306137;-39.8355867;-73.2304468;-39.8355299
way;;;;;;;;;;;;;;service;;;;;[8893812171, 7383848744, 8893812172, 8893812173, 8893812174];961472103;-73.22759039090548;-39.8386710507622;[{'lat': -39.8389377, 'lon': -73.227338}, {'lat': -39.8388682, 'lon': -73.2273532}, {'lat': -39.8385442, 'lon': -73.2274623}, {'lat': -39.8385171, 'lon': -73.2275264}, {'lat': -39.8385553, 'lon': -73.2279659}];-73.2279659;-39.8389377;-73.227338;-39.8385171
way;;;;;;;;;;;;;;service;;;;private;[8898481649, 8898481654, 8898481650, 8898481653, 8898481651, 8898481652];961972333;-73.25130495121472;-39.81386967054072;[{'lat': -39.8141067, 'lon': -73.2515225}, {'lat': -39.8137954, 'lon': -73.2513871}, {'lat': -39.8136778, 'lon': -73.2513317}, {'lat': -39.8137594, 'lon': -73.2512045}, {'lat': -39.813765, 'lon': -73.2511958}, {'lat': -39.8138047, 'lon': -73.2510384}];-73.2515225;-39.8141067;-73.2510384;-39.8136778
way;;;;;;;;;;;;;;service;;;;private;[8898481653, 8898481654];961972334;-73.25129580000001;-39.8137774;[{'lat': -39.8137594, 'lon': -73.2512045}, {'lat': -39.8137954, 'lon': -73.2513871}];-73.2513871;-39.8137954;-73.2512045;-39.8137594
way;;;;;;;;;;;;;;service;;;;;[8928115848, 8928115849, 8928115850, 8928115851];965126653;-73.21166643549917;-39.82098596820447;[{'lat': -39.8211535, 'lon': -73.2116766}, {'lat': -39.8210452, 'lon': -73.2116567}, {'lat': -39.8209159, 'lon': -73.2116541}, {'lat': -39.820832, 'lon': -73.2116729}];-73.2116766;-39.8211535;-73.2116541;-39.820832
way;;;;;;;;;;;;;;service;;;;;[6101463504, 7246285066, 6101463502];985437035;-73.25002353333332;-39.81911253333333;[{'lat': -39.8190158, 'lon': -73.2500106}, {'lat': -39.8191102, 'lon': -73.2500232}, {'lat': -39.8192116, 'lon': -73.2500368}];-73.2500368;-39.8192116;-73.2500106;-39.8190158
way;;;;;;;;;;;;;;service;;;;;[6101463506, 7246285065, 6101463505, 6101463504];985437036;-73.24955362088843;-39.81909253864166;[{'lat': -39.8191682, 'lon': -73.2493124}, {'lat': -39.8191195, 'lon': -73.2493229}, {'lat': -39.8190907, 'lon': -73.2493572}, {'lat': -39.8190158, 'lon': -73.2500106}];-73.2500106;-39.8191682;-73.2493124;-39.8190158
way;;;;;;;;;;;;;;service;;;;;[5176561072, 5176561073, 6101463506];985437037;-73.2492046;-39.81918433333333;[{'lat': -39.8191991, 'lon': -73.2491078}, {'lat': -39.8191857, 'lon': -73.2491936}, {'lat': -39.8191682, 'lon': -73.2493124}];-73.2493124;-39.8191991;-73.2491078;-39.8191682
way;;;;;;;;;;;;;;service;;;;private;[11220549182, 11220549181, 11220549180, 10012576917, 11220549184, 9219720812];998559993;-73.22909243002302;-39.82023353099043;[{'lat': -39.8201938, 'lon': -73.2288188}, {'lat': -39.8203334, 'lon': -73.2290689}, {'lat': -39.8203546, 'lon': -73.2291115}, {'lat': -39.8203357, 'lon': -73.2291485}, {'lat': -39.8202996, 'lon': -73.2291862}, {'lat': -39.8201458, 'lon': -73.2293358}];-73.2293358;-39.8203546;-73.2288188;-39.8201458
way;;;;;;;;;;;;;;service;;;;customers;[4329952088, 8616587156];998570669;-73.20480520000001;-39.8420924;[{'lat': -39.8421346, 'lon': -73.2048724}, {'lat': -39.8420502, 'lon': -73.204738}];-73.2048724;-39.8421346;-73.204738;-39.8420502
way;;unpaved;;;;;;;;;;;;service;;;;;[9227140172, 9227140173, 9227140174, 9227140175, 9227140176, 9227140177];999513776;-73.20442928205614;-39.82694588142327;[{'lat': -39.826415, 'lon': -73.2047693}, {'lat': -39.8271156, 'lon': -73.2042455}, {'lat': -39.8271702, 'lon': -73.2042246}, {'lat': -39.8272066, 'lon': -73.2042371}, {'lat': -39.8272259, 'lon': -73.2042552}, {'lat': -39.8272478, 'lon': -73.204314}];-73.2047693;-39.8272478;-73.2042246;-39.826415
way;;unpaved;;;;;;;;;;;;service;;;;;[1194159569, 9227140178, 9227140179, 9227140180, 9227140181, 9227140182, 9227140183];999513777;-73.20531405134614;-39.825839585995865;[{'lat': -39.8263767, 'lon': -73.2046297}, {'lat': -39.8266698, 'lon': -73.2044269}, {'lat': -39.8266853, 'lon': -73.2043965}, {'lat': -39.8266931, 'lon': -73.2043115}, {'lat': -39.8267164, 'lon': -73.2042609}, {'lat': -39.8267801, 'lon': -73.2042123}, {'lat': -39.8268936, 'lon': -73.2041638}];-73.2046297;-39.8268936;-73.2041638;-39.8263767
way;;;;;;;;;;;;;;service;;;;private;[8613434145, 9233790487, 9233790488];1000351540;-73.20085826666667;-39.83241866666666;[{'lat': -39.8320643, 'lon': -73.2009876}, {'lat': -39.8324473, 'lon': -73.2008606}, {'lat': -39.8327444, 'lon': -73.2007266}];-73.2009876;-39.8327444;-73.2007266;-39.8320643
way;;;;;;;;;;;;;;service;;;;private;[9233790489, 12083812473, 9233790490, 9233790491, 9233790487];1000351541;-73.20130479742487;-39.832677424918074;[{'lat': -39.8327911, 'lon': -73.2017034}, {'lat': -39.8327832, 'lon': -73.2016311}, {'lat': -39.8327373, 'lon': -73.2012118}, {'lat': -39.8325034, 'lon': -73.2009986}, {'lat': -39.8324473, 'lon': -73.2008606}];-73.2017034;-39.8327911;-73.2008606;-39.8324473
way;;;;;;;;;;;;;;service;;;;private;[9233790490, 9233790492, 9233790493];1000351542;-73.20110216666667;-39.832914099999996;[{'lat': -39.8327373, 'lon': -73.2012118}, {'lat': -39.8327956, 'lon': -73.2011434}, {'lat': -39.8332094, 'lon': -73.2009513}];-73.2012118;-39.8332094;-73.2009513;-39.8327373
way;;;;;;;;;;;;;;service;;;;private;[2320163411, 9237927522, 9237927523, 9237927524];1000796975;-73.23375441287197;-39.807316754019105;[{'lat': -39.8082228, 'lon': -73.2348833}, {'lat': -39.8078024, 'lon': -73.2342535}, {'lat': -39.8074873, 'lon': -73.2338713}, {'lat': -39.8060419, 'lon': -73.2322872}];-73.2348833;-39.8082228;-73.2322872;-39.8060419
way;;;;;;;;;;;;;;service;;;;;[9239346183, 12305021547, 9239346184];1000951774;-73.24256863333333;-39.82424699999999;[{'lat': -39.824275, 'lon': -73.2430356}, {'lat': -39.8242714, 'lon': -73.2429754}, {'lat': -39.8241946, 'lon': -73.2416949}];-73.2430356;-39.824275;-73.2416949;-39.8241946
way;;;;;;;;;;;;;;service;;;;;[9265563164, 9265563165, 9265563166];1004204082;-73.20705163333335;-39.83598669999999;[{'lat': -39.8358612, 'lon': -73.2072028}, {'lat': -39.8360165, 'lon': -73.2070161}, {'lat': -39.8360824, 'lon': -73.206936}];-73.2072028;-39.8360824;-73.206936;-39.8358612
way;;;;;;;;;;;;;;service;;;;;[9284393065, 9284393066, 9284393069, 9284393067, 9284393068, 9284393073, 9284393070, 317638247];1006307296;-73.21389029466962;-39.82671822405858;[{'lat': -39.8268057, 'lon': -73.213996}, {'lat': -39.8269498, 'lon': -73.214091}, {'lat': -39.8270575, 'lon': -73.2141566}, {'lat': -39.8271476, 'lon': -73.2142115}, {'lat': -39.8272027, 'lon': -73.2142876}, {'lat': -39.8273008, 'lon': -73.2143935}, {'lat': -39.8273317, 'lon': -73.2144119}, {'lat': -39.8274958, 'lon': -73.2145101}];-73.2145101;-39.8274958;-73.213996;-39.8268057
way;;;;;;;;;;;;;;service;;;;;[9284393070, 9284393074, 9284393071, 9284393072, 8638325286];1006307297;-73.2142095181278;-39.82735111189905;[{'lat': -39.8273317, 'lon': -73.2144119}, {'lat': -39.8273083, 'lon': -73.2142315}, {'lat': -39.8272996, 'lon': -73.2141644}, {'lat': -39.82739, 'lon': -73.2140813}, {'lat': -39.8274218, 'lon': -73.2140536}];-73.2144119;-39.8274218;-73.2140536;-39.8272996
way;;;;;;;;;;;;;;service;;;;;[9286834918, 9286834902, 9286834919];1006572854;-73.20612236666666;-39.83164853333333;[{'lat': -39.8315037, 'lon': -73.2063431}, {'lat': -39.8316911, 'lon': -73.2060521}, {'lat': -39.8317508, 'lon': -73.2059719}];-73.2063431;-39.8317508;-73.2059719;-39.8315037
way;;;;;;;;;;;;;;service;;;;customers;[9293275246, 4328668933];1007341616;-73.2345599;-39.81708089999999;[{'lat': -39.8170897, 'lon': -73.234634}, {'lat': -39.8170721, 'lon': -73.2344858}];-73.234634;-39.8170897;-73.2344858;-39.8170721
way;;;;;;;;;;;;;;service;;;;customers;[4328668931, 9293275247];1007341617;-73.2348796;-39.8170274;[{'lat': -39.8169638, 'lon': -73.23499}, {'lat': -39.817091, 'lon': -73.2347692}];-73.23499;-39.817091;-73.2347692;-39.8169638
way;;;;;;;;;;;;;;service;;;;private;[9293275250, 4328682812, 9293275249, 11902315315, 9293275248, 11902315316, 309751520];1007341618;-73.23549404929868;-39.81762283197061;[{'lat': -39.8174313, 'lon': -73.2356964}, {'lat': -39.8173991, 'lon': -73.2355761}, {'lat': -39.8173844, 'lon': -73.2355212}, {'lat': -39.8174071, 'lon': -73.2354747}, {'lat': -39.8178096, 'lon': -73.2352923}, {'lat': -39.817838, 'lon': -73.2353925}, {'lat': -39.8178706, 'lon': -73.2354971}];-73.2356964;-39.8178706;-73.2352923;-39.8173844
way;;;;;;;no;;;;;;;service;;;;customers;[9293275262, 9293275261, 9293275252, 9293275257, 9293275256, 9293275255, 9293275254, 9293275253, 9293275252];1007341621;-73.23395925894077;-39.819112936184716;[{'lat': -39.8189674, 'lon': -73.2336327}, {'lat': -39.8190117, 'lon': -73.2336452}, {'lat': -39.8191108, 'lon': -73.2336915}, {'lat': -39.8191729, 'lon': -73.23373}, {'lat': -39.8192009, 'lon': -73.2337937}, {'lat': -39.8192061, 'lon': -73.2338788}, {'lat': -39.8191195, 'lon': -73.2342094}, {'lat': -39.8190045, 'lon': -73.2341627}, {'lat': -39.8191108, 'lon': -73.2336915}];-73.2342094;-39.8192061;-73.2336327;-39.8189674
way;;;;;;;;;;;;;;service;;;;;[7624168993, 7624168994];1007341624;-73.23884319999999;-39.8134659;[{'lat': -39.8134819, 'lon': -73.2388505}, {'lat': -39.8134499, 'lon': -73.2388359}];-73.2388505;-39.8134819;-73.2388359;-39.8134499
way;;;;;;;;;;;;;;service;;;;permissive;[9325161440, 12582316605, 9325161441, 9325161442, 9325161443, 9325568015];1010749076;-73.21591206985993;-39.82880498744445;[{'lat': -39.8285698, 'lon': -73.2155492}, {'lat': -39.8286293, 'lon': -73.21563}, {'lat': -39.8288537, 'lon': -73.2159347}, {'lat': -39.8288989, 'lon': -73.2160041}, {'lat': -39.828934, 'lon': -73.2161265}, {'lat': -39.8289438, 'lon': -73.2161848}];-73.2161848;-39.8289438;-73.2155492;-39.8285698
way;;unpaved;;;;;;;;;;;;service;;;;customers;[4462633296, 4462633264];1011898044;-73.20257509999999;-39.78516615;[{'lat': -39.7852478, 'lon': -73.2025118}, {'lat': -39.7850845, 'lon': -73.2026384}];-73.2026384;-39.7852478;-73.2025118;-39.7850845
way;;;;;;;;;;;;;;service;;;;customers;[2320163412, 9335780057, 9335780056];1011898498;-73.23362596666668;-39.809186399999994;[{'lat': -39.8093363, 'lon': -73.2338232}, {'lat': -39.8092478, 'lon': -73.2336954}, {'lat': -39.8089751, 'lon': -73.2333593}];-73.2338232;-39.8093363;-73.2333593;-39.8089751
way;;;;;;;;;;;;;;service;;;;customers;[9335780085, 9335780082, 9335780081, 9335780084, 9335780083, 9335780080, 9335780077, 9335780076, 9335780079, 9335780075, 9335780074, 9335780073, 9335780072, 9335780071, 9335780078, 9335780068, 9335780067, 9335780070, 9335780066, 9335780069, 9335780064, 9335780062, 9335780065, 9335780061, 9335780063, 9335780059, 9335780058, 9335780060];1011898499;-73.23430194910883;-39.80957991992459;[{'lat': -39.8091766, 'lon': -73.2340091}, {'lat': -39.8092738, 'lon': -73.2341032}, {'lat': -39.8093769, 'lon': -73.234213}, {'lat': -39.8095148, 'lon': -73.234379}, {'lat': -39.8097119, 'lon': -73.2346127}, {'lat': -39.8097479, 'lon': -73.234657}, {'lat': -39.8097754, 'lon': -73.2346738}, {'lat': -39.8098056, 'lon': -73.2346789}, {'lat': -39.8098355, 'lon': -73.2346718}, {'lat': -39.8098628, 'lon': -73.2346529}, {'lat': -39.8098842, 'lon': -73.234624}, {'lat': -39.8098977, 'lon': -73.234588}, {'lat': -39.8099021, 'lon': -73.2345483}, {'lat': -39.8098969, 'lon': -73.2345087}, {'lat': -39.8098826, 'lon': -73.2344731}, {'lat': -39.8098302, 'lon': -73.234397}, {'lat': -39.8097738, 'lon': -73.2343257}, {'lat': -39.8097138, 'lon': -73.2342597}, {'lat': -39.809655, 'lon': -73.2342033}, {'lat': -39.8095936, 'lon': -73.2341519}, {'lat': -39.8095267, 'lon': -73.2341043}, {'lat': -39.8094914, 'lon': -73.2340852}, {'lat': -39.8094573, 'lon': -73.2340631}, {'lat': -39.8094155, 'lon': -73.2340305}, {'lat': -39.8093761, 'lon': -73.2339934}, {'lat': -39.8093362, 'lon': -73.2339492}, {'lat': -39.8092991, 'lon': -73.2339009}, {'lat': -39.8092873, 'lon': -73.2338839}];-73.2346789;-39.8099021;-73.2338839;-39.8091766
way;;;;;;;;;;;;;;service;;;;private;[9337399390, 9337399389, 9337399388];1012092283;-73.21847343333333;-39.80989100000001;[{'lat': -39.810026, 'lon': -73.2182065}, {'lat': -39.8099942, 'lon': -73.2182721}, {'lat': -39.8096528, 'lon': -73.2189417}];-73.2189417;-39.810026;-73.2182065;-39.8096528
way;;;;;;;yes;;;;;;;service;;;;;[9337399414, 9337399406, 5220569166, 9337399405, 9337399404, 9337399403, 9337399402, 9337399401, 5220569167];1012092284;-73.21812122385636;-39.81025641106734;[{'lat': -39.8103765, 'lon': -73.2181387}, {'lat': -39.8103538, 'lon': -73.2181202}, {'lat': -39.8103312, 'lon': -73.2181013}, {'lat': -39.8102989, 'lon': -73.2180853}, {'lat': -39.8102647, 'lon': -73.2180796}, {'lat': -39.8102303, 'lon': -73.2180844}, {'lat': -39.8101978, 'lon': -73.2180994}, {'lat': -39.8101688, 'lon': -73.2181239}, {'lat': -39.8101433, 'lon': -73.2181583}];-73.2181583;-39.8103765;-73.2180796;-39.8101433
way;;;;;;;yes;;;;;;;service;;;;;[9337399413, 9337399414];1012092285;-73.21816874999999;-39.810406099999994;[{'lat': -39.8104357, 'lon': -73.2181988}, {'lat': -39.8103765, 'lon': -73.2181387}];-73.2181988;-39.8104357;-73.2181387;-39.8103765
way;;;;;;;;;;;;;;service;;;;;[9337401423, 5885206194, 3440120135];1012092286;-73.2171672;-39.80944876666667;[{'lat': -39.8095485, 'lon': -73.2172598}, {'lat': -39.8095222, 'lon': -73.2172364}, {'lat': -39.8092756, 'lon': -73.2170054}];-73.2172598;-39.8095485;-73.2170054;-39.8092756
way;;;;;;;yes;;;;;;;service;;;;;[9337401422, 9337401423];1012092287;-73.21728884999999;-39.8095811;[{'lat': -39.8096137, 'lon': -73.2173179}, {'lat': -39.8095485, 'lon': -73.2172598}];-73.2173179;-39.8096137;-73.2172598;-39.8095485
way;;;;;;;yes;;;;;;;service;;;;;[9337401421, 9337401422];1012092288;-73.21735915;-39.80965995;[{'lat': -39.8097062, 'lon': -73.2174004}, {'lat': -39.8096137, 'lon': -73.2173179}];-73.2174004;-39.8097062;-73.2173179;-39.8096137
way;;;;;;;yes;;;;;;;service;;;;;[9337401420, 9337401421];1012092289;-73.21742945;-39.80973875;[{'lat': -39.8097713, 'lon': -73.2174585}, {'lat': -39.8097062, 'lon': -73.2174004}];-73.2174585;-39.8097713;-73.2174004;-39.8097062
